district_ks,year,month,day,desc_party,count
KS0010,2017,3,7,Republican,21037
KS0010,2017,3,7,Unaffiliated,14996
KS0011,2017,3,7,Democratic,10976
KS0011,2017,3,7,Libertarian,423
KS0011,2017,3,7,Republican,28720
KS0011,2017,3,7,Unaffiliated,13885
KS0012,2017,3,7,Democratic,9684
KS0012,2017,3,7,Libertarian,425
KS0012,2017,3,7,Republican,23038
KS0012,2017,3,7,Unaffiliated,14368
KS0013,2017,3,7,Democratic,14768
KS0013,2017,3,7,Libertarian,398
KS0013,2017,3,7,Republican,17813
KS0013,2017,3,7,Unaffiliated,17239
KS0014,2017,3,7,Democratic,7371
KS0014,2017,3,7,Libertarian,319
KS0014,2017,3,7,Republican,24845
KS0014,2017,3,7,Unaffiliated,11075
KS0015,2017,3,7,Democratic,9571
KS0015,2017,3,7,Libertarian,355
KS0015,2017,3,7,Republican,20248
KS0015,2017,3,7,Unaffiliated,12912
KS0016,2017,3,7,Democratic,8286
KS0016,2017,3,7,Libertarian,403
KS0016,2017,3,7,Republican,24527
KS0016,2017,3,7,Unaffiliated,15654
KS0017,2017,3,7,Democratic,9932
KS0017,2017,3,7,Libertarian,349
KS0017,2017,3,7,Republican,16001
KS0017,2017,3,7,Unaffiliated,13267
KS0018,2017,3,7,Democratic,11875
KS0018,2017,3,7,Libertarian,344
KS0018,2017,3,7,Republican,17061
KS0018,2017,3,7,Unaffiliated,11730
KS0019,2017,3,7,Democratic,13463
KS0019,2017,3,7,Libertarian,358
KS0019,2017,3,7,Republican,15438
KS0019,2017,3,7,Unaffiliated,12587
KS0020,2017,3,7,Democratic,12628
KS0020,2017,3,7,Libertarian,392
KS0020,2017,3,7,Republican,20961
KS0020,2017,3,7,Unaffiliated,12319
KS0021,2017,3,7,Democratic,13461
KS0021,2017,3,7,Libertarian,581
KS0021,2017,3,7,Republican,21139
KS0021,2017,3,7,Unaffiliated,14810
KS0022,2017,3,7,Democratic,8954
KS0022,2017,3,7,Libertarian,465
KS0022,2017,3,7,Republican,19003
KS0022,2017,3,7,Unaffiliated,12307
KS0023,2017,3,7,Democratic,10355
KS0023,2017,3,7,Libertarian,531
KS0023,2017,3,7,Republican,20196
KS0023,2017,3,7,Unaffiliated,13727
KS0024,2017,3,7,Democratic,8168
KS0024,2017,3,7,Libertarian,451
KS0024,2017,3,7,Republican,21952
KS0024,2017,3,7,Unaffiliated,14571
KS0025,2017,3,7,Democratic,10408
KS0025,2017,3,7,Libertarian,394
KS0025,2017,3,7,Republican,10731
KS0025,2017,3,7,Unaffiliated,14544
KS0026,2017,3,7,Democratic,7911
KS0026,2017,3,7,Libertarian,373
KS0026,2017,3,7,Republican,20083
KS0026,2017,3,7,Unaffiliated,16149
KS0027,2017,3,7,Democratic,8719
KS0027,2017,3,7,Libertarian,357
KS0027,2017,3,7,Republican,24433
KS0027,2017,3,7,Unaffiliated,15455
KS0028,2017,3,7,Democratic,9019
KS0028,2017,3,7,Libertarian,330
KS0028,2017,3,7,Republican,10714
KS0028,2017,3,7,Unaffiliated,14684
KS0029,2017,3,7,Democratic,14853
KS0029,2017,3,7,Libertarian,294
KS0029,2017,3,7,Republican,6967
KS0029,2017,3,7,Unaffiliated,12616
KS0030,2017,3,7,Democratic,11295
KS0030,2017,3,7,Libertarian,404
KS0030,2017,3,7,Republican,18859
KS0030,2017,3,7,Unaffiliated,14952
KS0031,2017,3,7,Democratic,8850
KS0031,2017,3,7,Libertarian,382
KS0031,2017,3,7,Republican,22708
KS0031,2017,3,7,Unaffiliated,14095
KS0032,2017,3,7,Democratic,8984
KS0032,2017,3,7,Libertarian,326
KS0032,2017,3,7,Republican,21682
KS0032,2017,3,7,Unaffiliated,11392
KS0033,2017,3,7,Democratic,6766
KS0033,2017,3,7,Libertarian,259
KS0033,2017,3,7,Republican,27190
KS0033,2017,3,7,Unaffiliated,9290
KS0034,2017,3,7,Democratic,9821
KS0034,2017,3,7,Libertarian,374
KS0034,2017,3,7,Republican,22069
KS0034,2017,3,7,Unaffiliated,12959
KS0035,2017,3,7,Democratic,7108
KS0035,2017,3,7,Libertarian,323
KS0035,2017,3,7,Republican,25574
KS0035,2017,3,7,Unaffiliated,10312
KS0036,2017,3,7,Democratic,6450
KS0036,2017,3,7,Libertarian,246
KS0036,2017,3,7,Republican,30158
KS0036,2017,3,7,Unaffiliated,9052
KS0037,2017,3,7,Democratic,9567
KS0037,2017,3,7,Libertarian,498
KS0037,2017,3,7,Republican,26344
KS0037,2017,3,7,Unaffiliated,15594
KS0038,2017,3,7,Democratic,6737
KS0038,2017,3,7,Libertarian,315
KS0038,2017,3,7,Republican,16446
KS0038,2017,3,7,Unaffiliated,10077
KS0039,2017,3,7,Democratic,6224
KS0039,2017,3,7,Libertarian,261
KS0039,2017,3,7,Republican,20436
KS0039,2017,3,7,Unaffiliated,10221
KS0040,2017,3,7,Democratic,7770
KS0040,2017,3,7,Libertarian,305
KS0040,2017,3,7,Republican,28555
KS0040,2017,3,7,Unaffiliated,9943
district_ks,2017,3,7,desc_party,105
,2017,4,3,Democratic,25
,2017,4,3,Libertarian,5
,2017,4,3,Republican,43
,2017,4,3,Unaffiliated,68
KS0001,2017,4,3,Democratic,9910
KS0001,2017,4,3,Libertarian,270
KS0001,2017,4,3,Republican,23801
KS0001,2017,4,3,Unaffiliated,13089
KS0002,2017,4,3,Democratic,19986
KS0002,2017,4,3,Libertarian,578
KS0002,2017,4,3,Republican,16142
KS0002,2017,4,3,Unaffiliated,18164
KS0003,2017,4,3,Democratic,14417
KS0003,2017,4,3,Libertarian,502
KS0003,2017,4,3,Republican,17687
KS0003,2017,4,3,Unaffiliated,17014
KS0004,2017,4,3,Democratic,20396
KS0004,2017,4,3,Libertarian,203
KS0004,2017,4,3,Republican,3650
KS0004,2017,4,3,Unaffiliated,9667
KS0005,2017,4,3,Democratic,12996
KS0005,2017,4,3,Libertarian,377
KS0005,2017,4,3,Republican,13933
KS0005,2017,4,3,Unaffiliated,14202
KS0006,2017,4,3,Democratic,14017
KS0006,2017,4,3,Libertarian,300
KS0006,2017,4,3,Republican,6483
KS0006,2017,4,3,Unaffiliated,10905
KS0007,2017,4,3,Democratic,16227
KS0007,2017,4,3,Libertarian,513
KS0007,2017,4,3,Republican,22971
KS0007,2017,4,3,Unaffiliated,15689
KS0008,2017,4,3,Democratic,12730
KS0008,2017,4,3,Libertarian,532
KS0008,2017,4,3,Republican,23117
KS0008,2017,4,3,Unaffiliated,15082
KS0009,2017,4,3,Democratic,10738
KS0009,2017,4,3,Libertarian,539
KS0009,2017,4,3,Republican,21758
KS0009,2017,4,3,Unaffiliated,14097
KS0010,2017,4,3,Democratic,13028
KS0010,2017,4,3,Libertarian,465
KS0010,2017,4,3,Republican,21040
KS0010,2017,4,3,Unaffiliated,15072
KS0011,2017,4,3,Democratic,11004
KS0011,2017,4,3,Libertarian,421
KS0011,2017,4,3,Republican,28741
KS0011,2017,4,3,Unaffiliated,13921
KS0012,2017,4,3,Democratic,9680
KS0012,2017,4,3,Libertarian,423
KS0012,2017,4,3,Republican,23063
KS0012,2017,4,3,Unaffiliated,14407
KS0013,2017,4,3,Democratic,14662
KS0013,2017,4,3,Libertarian,400
KS0013,2017,4,3,Republican,17751
KS0013,2017,4,3,Unaffiliated,17177
KS0014,2017,4,3,Democratic,7348
KS0014,2017,4,3,Libertarian,320
KS0014,2017,4,3,Republican,24818
KS0014,2017,4,3,Unaffiliated,11078
KS0015,2017,4,3,Democratic,9433
KS0015,2017,4,3,Libertarian,350
KS0015,2017,4,3,Republican,20066
KS0015,2017,4,3,Unaffiliated,12789
KS0016,2017,4,3,Democratic,8288
KS0016,2017,4,3,Libertarian,404
KS0016,2017,4,3,Republican,24501
KS0016,2017,4,3,Unaffiliated,15683
KS0017,2017,4,3,Democratic,9659
KS0017,2017,4,3,Libertarian,338
KS0017,2017,4,3,Republican,15748
KS0017,2017,4,3,Unaffiliated,12909
KS0018,2017,4,3,Democratic,11862
KS0018,2017,4,3,Libertarian,345
KS0018,2017,4,3,Republican,17048
KS0018,2017,4,3,Unaffiliated,11757
KS0019,2017,4,3,Democratic,13421
KS0019,2017,4,3,Libertarian,355
KS0019,2017,4,3,Republican,15403
KS0019,2017,4,3,Unaffiliated,12561
KS0020,2017,4,3,Democratic,12624
KS0020,2017,4,3,Libertarian,392
KS0020,2017,4,3,Republican,20933
KS0020,2017,4,3,Unaffiliated,12337
KS0021,2017,4,3,Democratic,13486
KS0021,2017,4,3,Libertarian,583
KS0021,2017,4,3,Republican,21155
KS0021,2017,4,3,Unaffiliated,14853
KS0022,2017,4,3,Democratic,8936
KS0022,2017,4,3,Libertarian,465
KS0022,2017,4,3,Republican,18953
KS0022,2017,4,3,Unaffiliated,12319
KS0023,2017,4,3,Democratic,10395
KS0023,2017,4,3,Libertarian,535
KS0023,2017,4,3,Republican,20213
KS0023,2017,4,3,Unaffiliated,13797
KS0024,2017,4,3,Democratic,8162
KS0024,2017,4,3,Libertarian,453
KS0024,2017,4,3,Republican,21930
KS0024,2017,4,3,Unaffiliated,14612
KS0025,2017,4,3,Democratic,10389
KS0025,2017,4,3,Libertarian,394
KS0025,2017,4,3,Republican,10705
KS0025,2017,4,3,Unaffiliated,14557
KS0026,2017,4,3,Democratic,7890
KS0026,2017,4,3,Libertarian,375
KS0026,2017,4,3,Republican,20087
KS0026,2017,4,3,Unaffiliated,16176
KS0027,2017,4,3,Democratic,8707
KS0027,2017,4,3,Libertarian,358
KS0027,2017,4,3,Republican,24435
KS0027,2017,4,3,Unaffiliated,15456
KS0028,2017,4,3,Democratic,9030
KS0028,2017,4,3,Libertarian,333
KS0028,2017,4,3,Republican,10710
KS0028,2017,4,3,Unaffiliated,14733
KS0029,2017,4,3,Democratic,14858
KS0029,2017,4,3,Libertarian,294
KS0029,2017,4,3,Republican,6965
KS0029,2017,4,3,Unaffiliated,12657
KS0030,2017,4,3,Democratic,11251
KS0030,2017,4,3,Libertarian,403
KS0030,2017,4,3,Republican,18831
KS0030,2017,4,3,Unaffiliated,14934
KS0031,2017,4,3,Democratic,8839
KS0031,2017,4,3,Libertarian,383
KS0031,2017,4,3,Republican,22681
KS0031,2017,4,3,Unaffiliated,14114
KS0032,2017,4,3,Democratic,8957
KS0032,2017,4,3,Libertarian,327
KS0032,2017,4,3,Republican,21627
KS0032,2017,4,3,Unaffiliated,11350
KS0033,2017,4,3,Democratic,6751
KS0033,2017,4,3,Libertarian,258
KS0033,2017,4,3,Republican,27167
KS0033,2017,4,3,Unaffiliated,9291
KS0034,2017,4,3,Democratic,9734
KS0034,2017,4,3,Libertarian,374
KS0034,2017,4,3,Republican,21875
KS0034,2017,4,3,Unaffiliated,12791
KS0035,2017,4,3,Democratic,7096
KS0035,2017,4,3,Libertarian,324
KS0035,2017,4,3,Republican,25566
KS0035,2017,4,3,Unaffiliated,10345
KS0036,2017,4,3,Democratic,6438
KS0036,2017,4,3,Libertarian,244
KS0036,2017,4,3,Republican,30096
KS0036,2017,4,3,Unaffiliated,9027
KS0037,2017,4,3,Democratic,9580
KS0037,2017,4,3,Libertarian,503
KS0037,2017,4,3,Republican,26409
KS0037,2017,4,3,Unaffiliated,15674
KS0038,2017,4,3,Democratic,6726
KS0038,2017,4,3,Libertarian,315
KS0038,2017,4,3,Republican,16444
KS0038,2017,4,3,Unaffiliated,10099
KS0039,2017,4,3,Democratic,6248
KS0039,2017,4,3,Libertarian,262
KS0039,2017,4,3,Republican,20446
KS0039,2017,4,3,Unaffiliated,10271
KS0040,2017,4,3,Democratic,7752
KS0040,2017,4,3,Libertarian,307
KS0040,2017,4,3,Republican,28565
KS0040,2017,4,3,Unaffiliated,9932
district_ks,2017,4,3,desc_party,105
,2017,5,11,Democratic,14
,2017,5,11,Libertarian,4
,2017,5,11,Republican,35
,2017,5,11,Unaffiliated,53
KS0001,2017,5,11,Democratic,9880
KS0001,2017,5,11,Libertarian,272
KS0001,2017,5,11,Republican,23777
KS0001,2017,5,11,Unaffiliated,13106
KS0002,2017,5,11,Democratic,19949
KS0002,2017,5,11,Libertarian,580
KS0002,2017,5,11,Republican,16119
KS0002,2017,5,11,Unaffiliated,18158
KS0003,2017,5,11,Democratic,14228
KS0003,2017,5,11,Libertarian,489
KS0003,2017,5,11,Republican,17496
KS0003,2017,5,11,Unaffiliated,16690
KS0004,2017,5,11,Democratic,20390
KS0004,2017,5,11,Libertarian,206
KS0004,2017,5,11,Republican,3657
KS0004,2017,5,11,Unaffiliated,9721
KS0005,2017,5,11,Democratic,12568
KS0005,2017,5,11,Libertarian,361
KS0005,2017,5,11,Republican,13459
KS0005,2017,5,11,Unaffiliated,13545
KS0006,2017,5,11,Democratic,14043
KS0006,2017,5,11,Libertarian,305
KS0006,2017,5,11,Republican,6508
KS0006,2017,5,11,Unaffiliated,10957
KS0007,2017,5,11,Democratic,16225
KS0007,2017,5,11,Libertarian,514
KS0007,2017,5,11,Republican,22953
KS0007,2017,5,11,Unaffiliated,15737
KS0008,2017,5,11,Democratic,12756
KS0008,2017,5,11,Libertarian,538
KS0008,2017,5,11,Republican,23136
KS0008,2017,5,11,Unaffiliated,15151
KS0009,2017,5,11,Democratic,10768
KS0009,2017,5,11,Libertarian,546
KS0009,2017,5,11,Republican,21772
KS0009,2017,5,11,Unaffiliated,14159
KS0010,2017,5,11,Democratic,13045
KS0010,2017,5,11,Libertarian,466
KS0010,2017,5,11,Republican,21046
KS0010,2017,5,11,Unaffiliated,15128
KS0011,2017,5,11,Democratic,11031
KS0011,2017,5,11,Libertarian,427
KS0011,2017,5,11,Republican,28779
KS0011,2017,5,11,Unaffiliated,13983
KS0012,2017,5,11,Democratic,9659
KS0012,2017,5,11,Libertarian,430
KS0012,2017,5,11,Republican,23024
KS0012,2017,5,11,Unaffiliated,14420
KS0013,2017,5,11,Democratic,14621
KS0013,2017,5,11,Libertarian,402
KS0013,2017,5,11,Republican,17745
KS0013,2017,5,11,Unaffiliated,17181
KS0014,2017,5,11,Democratic,7305
KS0014,2017,5,11,Libertarian,322
KS0014,2017,5,11,Republican,24788
KS0014,2017,5,11,Unaffiliated,11094
KS0015,2017,5,11,Democratic,9403
KS0015,2017,5,11,Libertarian,357
KS0015,2017,5,11,Republican,20020
KS0015,2017,5,11,Unaffiliated,12806
KS0016,2017,5,11,Democratic,8283
KS0016,2017,5,11,Libertarian,401
KS0016,2017,5,11,Republican,24529
KS0016,2017,5,11,Unaffiliated,15805
KS0017,2017,5,11,Democratic,9638
KS0017,2017,5,11,Libertarian,342
KS0017,2017,5,11,Republican,15749
KS0017,2017,5,11,Unaffiliated,12920
KS0018,2017,5,11,Democratic,11828
KS0018,2017,5,11,Libertarian,346
KS0018,2017,5,11,Republican,17053
KS0018,2017,5,11,Unaffiliated,11764
KS0019,2017,5,11,Democratic,13402
KS0019,2017,5,11,Libertarian,355
KS0019,2017,5,11,Republican,15413
KS0019,2017,5,11,Unaffiliated,12578
KS0020,2017,5,11,Democratic,12645
KS0020,2017,5,11,Libertarian,395
KS0020,2017,5,11,Republican,20940
KS0020,2017,5,11,Unaffiliated,12416
KS0021,2017,5,11,Democratic,13496
KS0021,2017,5,11,Libertarian,585
KS0021,2017,5,11,Republican,21170
KS0021,2017,5,11,Unaffiliated,14897
KS0022,2017,5,11,Democratic,8927
KS0022,2017,5,11,Libertarian,462
KS0022,2017,5,11,Republican,18897
KS0022,2017,5,11,Unaffiliated,12332
KS0023,2017,5,11,Democratic,10410
KS0023,2017,5,11,Libertarian,541
KS0023,2017,5,11,Republican,20216
KS0023,2017,5,11,Unaffiliated,13863
KS0024,2017,5,11,Democratic,8102
KS0024,2017,5,11,Libertarian,455
KS0024,2017,5,11,Republican,21833
KS0024,2017,5,11,Unaffiliated,14487
KS0025,2017,5,11,Democratic,10381
KS0025,2017,5,11,Libertarian,396
KS0025,2017,5,11,Republican,10697
KS0025,2017,5,11,Unaffiliated,14632
KS0026,2017,5,11,Democratic,7858
KS0026,2017,5,11,Libertarian,373
KS0026,2017,5,11,Republican,20064
KS0026,2017,5,11,Unaffiliated,16322
KS0027,2017,5,11,Democratic,8710
KS0027,2017,5,11,Libertarian,364
KS0027,2017,5,11,Republican,24422
KS0027,2017,5,11,Unaffiliated,15557
KS0028,2017,5,11,Democratic,9001
KS0028,2017,5,11,Libertarian,332
KS0028,2017,5,11,Republican,10722
KS0028,2017,5,11,Unaffiliated,14814
KS0029,2017,5,11,Democratic,14801
KS0029,2017,5,11,Libertarian,291
KS0029,2017,5,11,Republican,6962
KS0029,2017,5,11,Unaffiliated,12758
KS0030,2017,5,11,Democratic,11216
KS0030,2017,5,11,Libertarian,395
KS0030,2017,5,11,Republican,18779
KS0030,2017,5,11,Unaffiliated,15110
KS0031,2017,5,11,Democratic,8811
KS0031,2017,5,11,Libertarian,384
KS0031,2017,5,11,Republican,22662
KS0031,2017,5,11,Unaffiliated,14223
KS0032,2017,5,11,Democratic,8925
KS0032,2017,5,11,Libertarian,329
KS0032,2017,5,11,Republican,21607
KS0032,2017,5,11,Unaffiliated,11373
KS0033,2017,5,11,Democratic,6703
KS0033,2017,5,11,Libertarian,260
KS0033,2017,5,11,Republican,27073
KS0033,2017,5,11,Unaffiliated,9274
KS0034,2017,5,11,Democratic,9697
KS0034,2017,5,11,Libertarian,378
KS0034,2017,5,11,Republican,21831
KS0034,2017,5,11,Unaffiliated,12776
KS0035,2017,5,11,Democratic,6965
KS0035,2017,5,11,Libertarian,314
KS0035,2017,5,11,Republican,25337
KS0035,2017,5,11,Unaffiliated,10197
KS0036,2017,5,11,Democratic,6393
KS0036,2017,5,11,Libertarian,241
KS0036,2017,5,11,Republican,30025
KS0036,2017,5,11,Unaffiliated,9023
KS0037,2017,5,11,Democratic,9587
KS0037,2017,5,11,Libertarian,505
KS0037,2017,5,11,Republican,26452
KS0037,2017,5,11,Unaffiliated,15755
KS0038,2017,5,11,Democratic,6729
KS0038,2017,5,11,Libertarian,314
KS0038,2017,5,11,Republican,16414
KS0038,2017,5,11,Unaffiliated,10115
KS0039,2017,5,11,Democratic,6253
KS0039,2017,5,11,Libertarian,261
KS0039,2017,5,11,Republican,20387
KS0039,2017,5,11,Unaffiliated,10274
KS0040,2017,5,11,Democratic,7719
KS0040,2017,5,11,Libertarian,308
KS0040,2017,5,11,Republican,28533
KS0040,2017,5,11,Unaffiliated,9935
district_ks,2017,5,11,desc_party,105
,2017,6,6,Democratic,131
,2017,6,6,Libertarian,6
,2017,6,6,Republican,539
,2017,6,6,Unaffiliated,223
KS0001,2017,6,6,Democratic,9812
KS0001,2017,6,6,Libertarian,269
KS0001,2017,6,6,Republican,23656
KS0001,2017,6,6,Unaffiliated,13036
KS0002,2017,6,6,Democratic,19971
KS0002,2017,6,6,Libertarian,577
KS0002,2017,6,6,Republican,16116
KS0002,2017,6,6,Unaffiliated,18298
KS0003,2017,6,6,Democratic,14245
KS0003,2017,6,6,Libertarian,503
KS0003,2017,6,6,Republican,17500
KS0003,2017,6,6,Unaffiliated,16791
KS0004,2017,6,6,Democratic,20387
KS0004,2017,6,6,Libertarian,204
KS0004,2017,6,6,Republican,3671
KS0004,2017,6,6,Unaffiliated,9835
KS0005,2017,6,6,Democratic,12601
KS0005,2017,6,6,Libertarian,360
KS0005,2017,6,6,Republican,13486
KS0005,2017,6,6,Unaffiliated,13632
KS0006,2017,6,6,Democratic,14034
KS0006,2017,6,6,Libertarian,307
KS0006,2017,6,6,Republican,6489
KS0006,2017,6,6,Unaffiliated,10949
KS0007,2017,6,6,Democratic,16250
KS0007,2017,6,6,Libertarian,520
KS0007,2017,6,6,Republican,22931
KS0007,2017,6,6,Unaffiliated,15790
KS0008,2017,6,6,Democratic,12771
KS0008,2017,6,6,Libertarian,539
KS0008,2017,6,6,Republican,23134
KS0008,2017,6,6,Unaffiliated,15205
KS0009,2017,6,6,Democratic,10785
KS0009,2017,6,6,Libertarian,546
KS0009,2017,6,6,Republican,21801
KS0009,2017,6,6,Unaffiliated,14217
KS0010,2017,6,6,Democratic,13056
KS0010,2017,6,6,Libertarian,466
KS0010,2017,6,6,Republican,21068
KS0010,2017,6,6,Unaffiliated,15188
KS0011,2017,6,6,Democratic,11053
KS0011,2017,6,6,Libertarian,429
KS0011,2017,6,6,Republican,28758
KS0011,2017,6,6,Unaffiliated,14004
KS0012,2017,6,6,Democratic,9652
KS0012,2017,6,6,Libertarian,429
KS0012,2017,6,6,Republican,23033
KS0012,2017,6,6,Unaffiliated,14466
KS0013,2017,6,6,Democratic,14605
KS0013,2017,6,6,Libertarian,405
KS0013,2017,6,6,Republican,17737
KS0013,2017,6,6,Unaffiliated,17268
KS0014,2017,6,6,Democratic,7286
KS0014,2017,6,6,Libertarian,322
KS0014,2017,6,6,Republican,24786
KS0014,2017,6,6,Unaffiliated,11133
KS0015,2017,6,6,Democratic,9392
KS0015,2017,6,6,Libertarian,358
KS0015,2017,6,6,Republican,20050
KS0015,2017,6,6,Unaffiliated,12868
KS0016,2017,6,6,Democratic,8282
KS0016,2017,6,6,Libertarian,399
KS0016,2017,6,6,Republican,24518
KS0016,2017,6,6,Unaffiliated,15873
KS0017,2017,6,6,Democratic,9650
KS0017,2017,6,6,Libertarian,344
KS0017,2017,6,6,Republican,15789
KS0017,2017,6,6,Unaffiliated,13020
KS0018,2017,6,6,Democratic,11787
KS0018,2017,6,6,Libertarian,346
KS0018,2017,6,6,Republican,17043
KS0018,2017,6,6,Unaffiliated,11799
KS0019,2017,6,6,Democratic,13404
KS0019,2017,6,6,Libertarian,358
KS0019,2017,6,6,Republican,15415
KS0019,2017,6,6,Unaffiliated,12643
KS0020,2017,6,6,Democratic,12636
KS0020,2017,6,6,Libertarian,398
KS0020,2017,6,6,Republican,20872
KS0020,2017,6,6,Unaffiliated,12444
KS0021,2017,6,6,Democratic,13533
KS0021,2017,6,6,Libertarian,594
KS0021,2017,6,6,Republican,21191
KS0021,2017,6,6,Unaffiliated,14939
KS0022,2017,6,6,Democratic,8921
KS0022,2017,6,6,Libertarian,467
KS0022,2017,6,6,Republican,18881
KS0022,2017,6,6,Unaffiliated,12370
KS0023,2017,6,6,Democratic,10433
KS0023,2017,6,6,Libertarian,549
KS0023,2017,6,6,Republican,20231
KS0023,2017,6,6,Unaffiliated,13903
KS0024,2017,6,6,Democratic,8082
KS0024,2017,6,6,Libertarian,457
KS0024,2017,6,6,Republican,21801
KS0024,2017,6,6,Unaffiliated,14507
KS0025,2017,6,6,Democratic,10359
KS0025,2017,6,6,Libertarian,393
KS0025,2017,6,6,Republican,10693
KS0025,2017,6,6,Unaffiliated,14649
KS0026,2017,6,6,Democratic,7838
KS0026,2017,6,6,Libertarian,375
KS0026,2017,6,6,Republican,20061
KS0026,2017,6,6,Unaffiliated,16355
KS0027,2017,6,6,Democratic,8712
KS0027,2017,6,6,Libertarian,367
KS0027,2017,6,6,Republican,24432
KS0027,2017,6,6,Unaffiliated,15589
KS0028,2017,6,6,Democratic,8977
KS0028,2017,6,6,Libertarian,333
KS0028,2017,6,6,Republican,10694
KS0028,2017,6,6,Unaffiliated,14867
KS0029,2017,6,6,Democratic,14785
KS0029,2017,6,6,Libertarian,290
KS0029,2017,6,6,Republican,6965
KS0029,2017,6,6,Unaffiliated,12777
KS0030,2017,6,6,Democratic,11226
KS0030,2017,6,6,Libertarian,396
KS0030,2017,6,6,Republican,18763
KS0030,2017,6,6,Unaffiliated,15170
KS0031,2017,6,6,Democratic,8802
KS0031,2017,6,6,Libertarian,386
KS0031,2017,6,6,Republican,22656
KS0031,2017,6,6,Unaffiliated,14247
KS0032,2017,6,6,Democratic,8909
KS0032,2017,6,6,Libertarian,329
KS0032,2017,6,6,Republican,21593
KS0032,2017,6,6,Unaffiliated,11392
KS0033,2017,6,6,Democratic,6664
KS0033,2017,6,6,Libertarian,261
KS0033,2017,6,6,Republican,26986
KS0033,2017,6,6,Unaffiliated,9259
KS0034,2017,6,6,Democratic,9686
KS0034,2017,6,6,Libertarian,379
KS0034,2017,6,6,Republican,21813
KS0034,2017,6,6,Unaffiliated,12781
KS0035,2017,6,6,Democratic,6938
KS0035,2017,6,6,Libertarian,313
KS0035,2017,6,6,Republican,25267
KS0035,2017,6,6,Unaffiliated,10198
KS0036,2017,6,6,Democratic,6254
KS0036,2017,6,6,Libertarian,241
KS0036,2017,6,6,Republican,29441
KS0036,2017,6,6,Unaffiliated,8821
KS0037,2017,6,6,Democratic,9592
KS0037,2017,6,6,Libertarian,507
KS0037,2017,6,6,Republican,26454
KS0037,2017,6,6,Unaffiliated,15794
KS0038,2017,6,6,Democratic,6524
KS0038,2017,6,6,Libertarian,307
KS0038,2017,6,6,Republican,16041
KS0038,2017,6,6,Unaffiliated,9785
KS0039,2017,6,6,Democratic,6245
KS0039,2017,6,6,Libertarian,266
KS0039,2017,6,6,Republican,20371
KS0039,2017,6,6,Unaffiliated,10308
KS0040,2017,6,6,Democratic,7656
KS0040,2017,6,6,Libertarian,304
KS0040,2017,6,6,Republican,28422
KS0040,2017,6,6,Unaffiliated,9878
district_ks,2017,6,6,desc_party,105
,2017,6,23,Democratic,15
,2017,6,23,Libertarian,4
,2017,6,23,Republican,32
,2017,6,23,Unaffiliated,51
KS0001,2017,6,23,Democratic,9798
KS0001,2017,6,23,Libertarian,271
KS0001,2017,6,23,Republican,23636
KS0001,2017,6,23,Unaffiliated,13049
KS0002,2017,6,23,Democratic,19914
KS0002,2017,6,23,Libertarian,581
KS0002,2017,6,23,Republican,16079
KS0002,2017,6,23,Unaffiliated,18319
KS0003,2017,6,23,Democratic,14163
KS0003,2017,6,23,Libertarian,500
KS0003,2017,6,23,Republican,17349
KS0003,2017,6,23,Unaffiliated,16597
KS0004,2017,6,23,Democratic,20358
KS0004,2017,6,23,Libertarian,206
KS0004,2017,6,23,Republican,3653
KS0004,2017,6,23,Unaffiliated,9823
KS0005,2017,6,23,Democratic,12351
KS0005,2017,6,23,Libertarian,346
KS0005,2017,6,23,Republican,13188
KS0005,2017,6,23,Unaffiliated,13310
KS0006,2017,6,23,Democratic,13956
KS0006,2017,6,23,Libertarian,306
KS0006,2017,6,23,Republican,6447
KS0006,2017,6,23,Unaffiliated,10923
KS0007,2017,6,23,Democratic,16251
KS0007,2017,6,23,Libertarian,523
KS0007,2017,6,23,Republican,22906
KS0007,2017,6,23,Unaffiliated,15825
KS0008,2017,6,23,Democratic,12776
KS0008,2017,6,23,Libertarian,541
KS0008,2017,6,23,Republican,23127
KS0008,2017,6,23,Unaffiliated,15225
KS0009,2017,6,23,Democratic,10810
KS0009,2017,6,23,Libertarian,546
KS0009,2017,6,23,Republican,21819
KS0009,2017,6,23,Unaffiliated,14217
KS0010,2017,6,23,Democratic,13056
KS0010,2017,6,23,Libertarian,468
KS0010,2017,6,23,Republican,21061
KS0010,2017,6,23,Unaffiliated,15204
KS0011,2017,6,23,Democratic,11072
KS0011,2017,6,23,Libertarian,432
KS0011,2017,6,23,Republican,28759
KS0011,2017,6,23,Unaffiliated,14014
KS0012,2017,6,23,Democratic,9590
KS0012,2017,6,23,Libertarian,430
KS0012,2017,6,23,Republican,22943
KS0012,2017,6,23,Unaffiliated,14318
KS0013,2017,6,23,Democratic,14573
KS0013,2017,6,23,Libertarian,404
KS0013,2017,6,23,Republican,17734
KS0013,2017,6,23,Unaffiliated,17264
KS0014,2017,6,23,Democratic,7283
KS0014,2017,6,23,Libertarian,321
KS0014,2017,6,23,Republican,24765
KS0014,2017,6,23,Unaffiliated,11141
KS0015,2017,6,23,Democratic,9370
KS0015,2017,6,23,Libertarian,359
KS0015,2017,6,23,Republican,20051
KS0015,2017,6,23,Unaffiliated,12937
KS0016,2017,6,23,Democratic,8273
KS0016,2017,6,23,Libertarian,402
KS0016,2017,6,23,Republican,24485
KS0016,2017,6,23,Unaffiliated,15920
