db_logid,year,month,day,desc_party,count
Thomas,2017,9,1,Unaffiliated,1061
Trego,2017,9,1,Democratic,375
Trego,2017,9,1,Libertarian,14
Trego,2017,9,1,Republican,1246
Trego,2017,9,1,Unaffiliated,488
Wabaunsee,2017,9,1,Democratic,776
Wabaunsee,2017,9,1,Libertarian,33
Wabaunsee,2017,9,1,Republican,2966
Wabaunsee,2017,9,1,Unaffiliated,1041
Wallace,2017,9,1,Democratic,64
Wallace,2017,9,1,Libertarian,1
Wallace,2017,9,1,Republican,856
Wallace,2017,9,1,Unaffiliated,125
Washington,2017,9,1,Democratic,297
Washington,2017,9,1,Libertarian,9
Washington,2017,9,1,Republican,2733
Washington,2017,9,1,Unaffiliated,338
Wichita,2017,9,1,Democratic,155
Wichita,2017,9,1,Libertarian,9
Wichita,2017,9,1,Republican,860
Wichita,2017,9,1,Unaffiliated,341
Wilson,2017,9,1,Democratic,693
Wilson,2017,9,1,Libertarian,48
Wilson,2017,9,1,Republican,3263
Wilson,2017,9,1,Unaffiliated,1042
Woodson,2017,9,1,Democratic,337
Woodson,2017,9,1,Libertarian,16
Woodson,2017,9,1,Republican,1326
Woodson,2017,9,1,Unaffiliated,490
Wyandotte,2017,9,1,Democratic,39088
Wyandotte,2017,9,1,Libertarian,606
Wyandotte,2017,9,1,Republican,13913
Wyandotte,2017,9,1,Unaffiliated,24603
db_logid,2017,9,1,desc_party,105
Allen,2017,10,5,Democratic,1558
Allen,2017,10,5,Libertarian,62
Allen,2017,10,5,Republican,4199
Allen,2017,10,5,Unaffiliated,2628
Anderson,2017,10,5,Democratic,1176
Anderson,2017,10,5,Libertarian,56
Anderson,2017,10,5,Republican,2217
Anderson,2017,10,5,Unaffiliated,1920
Atchison,2017,10,5,Democratic,3146
Atchison,2017,10,5,Libertarian,60
Atchison,2017,10,5,Republican,4154
Atchison,2017,10,5,Unaffiliated,3968
Barber,2017,10,5,Democratic,417
Barber,2017,10,5,Libertarian,13
Barber,2017,10,5,Republican,2071
Barber,2017,10,5,Unaffiliated,364
Barton,2017,10,5,Democratic,2920
Barton,2017,10,5,Libertarian,99
Barton,2017,10,5,Republican,9744
Barton,2017,10,5,Unaffiliated,4628
Bourbon,2017,10,5,Democratic,2810
Bourbon,2017,10,5,Libertarian,78
Bourbon,2017,10,5,Republican,4974
Bourbon,2017,10,5,Unaffiliated,3850
Brown,2017,10,5,Democratic,1074
Brown,2017,10,5,Libertarian,41
Brown,2017,10,5,Republican,3480
Brown,2017,10,5,Unaffiliated,1499
Butler,2017,10,5,Democratic,7152
Butler,2017,10,5,Libertarian,363
Butler,2017,10,5,Republican,21379
Butler,2017,10,5,Unaffiliated,12504
Chase,2017,10,5,Democratic,287
Chase,2017,10,5,Libertarian,10
Chase,2017,10,5,Republican,1198
Chase,2017,10,5,Unaffiliated,292
Chautauqua,2017,10,5,Democratic,258
Chautauqua,2017,10,5,Libertarian,13
Chautauqua,2017,10,5,Republican,1638
Chautauqua,2017,10,5,Unaffiliated,430
Cherokee,2017,10,5,Democratic,4261
Cherokee,2017,10,5,Libertarian,131
Cherokee,2017,10,5,Republican,6053
Cherokee,2017,10,5,Unaffiliated,5273
Cheyenne,2017,10,5,Democratic,224
Cheyenne,2017,10,5,Libertarian,9
Cheyenne,2017,10,5,Republican,1439
Cheyenne,2017,10,5,Unaffiliated,235
Clark,2017,10,5,Democratic,216
Clark,2017,10,5,Libertarian,8
Clark,2017,10,5,Republican,966
Clark,2017,10,5,Unaffiliated,278
Clay,2017,10,5,Democratic,579
Clay,2017,10,5,Libertarian,44
Clay,2017,10,5,Republican,3784
Clay,2017,10,5,Unaffiliated,1214
Cloud,2017,10,5,Democratic,988
Cloud,2017,10,5,Libertarian,46
Cloud,2017,10,5,Republican,3480
Cloud,2017,10,5,Unaffiliated,1384
Coffey,2017,10,5,Democratic,898
Coffey,2017,10,5,Libertarian,42
Coffey,2017,10,5,Republican,3666
Coffey,2017,10,5,Unaffiliated,1386
Comanche,2017,10,5,Democratic,155
Comanche,2017,10,5,Libertarian,4
Comanche,2017,10,5,Republican,836
Comanche,2017,10,5,Unaffiliated,128
Cowley,2017,10,5,Democratic,4553
Cowley,2017,10,5,Libertarian,128
Cowley,2017,10,5,Republican,9396
Cowley,2017,10,5,Unaffiliated,5142
Crawford,2017,10,5,Democratic,7911
Crawford,2017,10,5,Libertarian,205
Crawford,2017,10,5,Republican,8075
Crawford,2017,10,5,Unaffiliated,9020
Decatur,2017,10,5,Democratic,278
Decatur,2017,10,5,Libertarian,8
Decatur,2017,10,5,Republican,1440
Decatur,2017,10,5,Unaffiliated,386
Dickinson,2017,10,5,Democratic,1817
Dickinson,2017,10,5,Libertarian,109
Dickinson,2017,10,5,Republican,7309
Dickinson,2017,10,5,Unaffiliated,3355
Doniphan,2017,10,5,Democratic,724
Doniphan,2017,10,5,Libertarian,27
Doniphan,2017,10,5,Republican,2883
Doniphan,2017,10,5,Unaffiliated,1325
Douglas,2017,10,5,Democratic,27551
Douglas,2017,10,5,Libertarian,868
Douglas,2017,10,5,Republican,20312
Douglas,2017,10,5,Unaffiliated,25648
Edwards,2017,10,5,Democratic,290
Edwards,2017,10,5,Libertarian,11
Edwards,2017,10,5,Republican,1216
Edwards,2017,10,5,Unaffiliated,376
Elk,2017,10,5,Democratic,333
Elk,2017,10,5,Libertarian,7
Elk,2017,10,5,Republican,1144
Elk,2017,10,5,Unaffiliated,320
Ellis,2017,10,5,Democratic,4010
Ellis,2017,10,5,Libertarian,167
Ellis,2017,10,5,Republican,8345
Ellis,2017,10,5,Unaffiliated,4574
Ellsworth,2017,10,5,Democratic,821
Ellsworth,2017,10,5,Libertarian,19
Ellsworth,2017,10,5,Republican,2363
Ellsworth,2017,10,5,Unaffiliated,928
Finney,2017,10,5,Democratic,4133
Finney,2017,10,5,Libertarian,168
Finney,2017,10,5,Republican,8420
Finney,2017,10,5,Unaffiliated,6926
Ford,2017,10,5,Democratic,3407
Ford,2017,10,5,Libertarian,145
Ford,2017,10,5,Republican,6308
Ford,2017,10,5,Unaffiliated,5011
Franklin,2017,10,5,Democratic,3686
Franklin,2017,10,5,Libertarian,191
Franklin,2017,10,5,Republican,8955
Franklin,2017,10,5,Unaffiliated,5290
Geary,2017,10,5,Democratic,4461
Geary,2017,10,5,Libertarian,150
Geary,2017,10,5,Republican,5973
Geary,2017,10,5,Unaffiliated,5658
Gove,2017,10,5,Democratic,262
Gove,2017,10,5,Libertarian,3
Gove,2017,10,5,Republican,1250
Gove,2017,10,5,Unaffiliated,307
Graham,2017,10,5,Democratic,220
Graham,2017,10,5,Libertarian,13
Graham,2017,10,5,Republican,1286
Graham,2017,10,5,Unaffiliated,262
Grant,2017,10,5,Democratic,489
Grant,2017,10,5,Libertarian,31
Grant,2017,10,5,Republican,2243
Grant,2017,10,5,Unaffiliated,819
Gray,2017,10,5,Democratic,453
Gray,2017,10,5,Libertarian,30
Gray,2017,10,5,Republican,1841
Gray,2017,10,5,Unaffiliated,687
Greeley,2017,10,5,Democratic,51
Greeley,2017,10,5,Libertarian,1
Greeley,2017,10,5,Republican,718
Greeley,2017,10,5,Unaffiliated,91
Greenwood,2017,10,5,Democratic,589
Greenwood,2017,10,5,Libertarian,16
Greenwood,2017,10,5,Republican,2635
Greenwood,2017,10,5,Unaffiliated,1576
Hamilton,2017,10,5,Democratic,141
Hamilton,2017,10,5,Libertarian,9
Hamilton,2017,10,5,Republican,887
Hamilton,2017,10,5,Unaffiliated,256
Harper,2017,10,5,Democratic,645
Harper,2017,10,5,Libertarian,25
Harper,2017,10,5,Republican,2452
Harper,2017,10,5,Unaffiliated,944
Harvey,2017,10,5,Democratic,4280
Harvey,2017,10,5,Libertarian,166
Harvey,2017,10,5,Republican,10680
Harvey,2017,10,5,Unaffiliated,5857
Haskell,2017,10,5,Democratic,274
Haskell,2017,10,5,Libertarian,6
Haskell,2017,10,5,Republican,1508
Haskell,2017,10,5,Unaffiliated,569
Hodgeman,2017,10,5,Democratic,185
Hodgeman,2017,10,5,Libertarian,1
Hodgeman,2017,10,5,Republican,992
Hodgeman,2017,10,5,Unaffiliated,229
Jackson,2017,10,5,Democratic,1804
Jackson,2017,10,5,Libertarian,44
Jackson,2017,10,5,Republican,4057
Jackson,2017,10,5,Unaffiliated,2391
Jefferson,2017,10,5,Democratic,2844
Jefferson,2017,10,5,Libertarian,105
Jefferson,2017,10,5,Republican,6059
Jefferson,2017,10,5,Unaffiliated,4403
Jewell,2017,10,5,Democratic,231
Jewell,2017,10,5,Libertarian,14
Jewell,2017,10,5,Republican,1434
Jewell,2017,10,5,Unaffiliated,456
Johnson,2017,10,5,Democratic,96643
Johnson,2017,10,5,Libertarian,4164
Johnson,2017,10,5,Republican,178460
Johnson,2017,10,5,Unaffiliated,117353
Kearny,2017,10,5,Democratic,278
Kearny,2017,10,5,Libertarian,8
Kearny,2017,10,5,Republican,1343
Kearny,2017,10,5,Unaffiliated,485
Kingman,2017,10,5,Democratic,781
Kingman,2017,10,5,Libertarian,32
Kingman,2017,10,5,Republican,2791
Kingman,2017,10,5,Unaffiliated,1071
Kiowa,2017,10,5,Democratic,140
Kiowa,2017,10,5,Libertarian,10
Kiowa,2017,10,5,Republican,1028
Kiowa,2017,10,5,Unaffiliated,168
Labette,2017,10,5,Democratic,3057
Labette,2017,10,5,Libertarian,87
Labette,2017,10,5,Republican,5222
Labette,2017,10,5,Unaffiliated,4963
Lane,2017,10,5,Democratic,147
Lane,2017,10,5,Libertarian,8
Lane,2017,10,5,Republican,932
Lane,2017,10,5,Unaffiliated,218
Leavenworth,2017,10,5,Democratic,10719
Leavenworth,2017,10,5,Libertarian,372
Leavenworth,2017,10,5,Republican,17004
Leavenworth,2017,10,5,Unaffiliated,14853
Lincoln,2017,10,5,Democratic,252
Lincoln,2017,10,5,Libertarian,26
Lincoln,2017,10,5,Republican,1415
Lincoln,2017,10,5,Unaffiliated,409
Linn,2017,10,5,Democratic,1155
Linn,2017,10,5,Libertarian,60
Linn,2017,10,5,Republican,3777
Linn,2017,10,5,Unaffiliated,1797
Logan,2017,10,5,Democratic,206
Logan,2017,10,5,Libertarian,8
Logan,2017,10,5,Republican,1400
Logan,2017,10,5,Unaffiliated,294
Lyon,2017,10,5,Democratic,4761
Lyon,2017,10,5,Libertarian,177
Lyon,2017,10,5,Republican,7535
Lyon,2017,10,5,Unaffiliated,6996
Marion,2017,10,5,Democratic,1091
Marion,2017,10,5,Libertarian,37
Marion,2017,10,5,Republican,4805
Marion,2017,10,5,Unaffiliated,1917
Marshall,2017,10,5,Democratic,1451
Marshall,2017,10,5,Libertarian,32
Marshall,2017,10,5,Republican,3298
Marshall,2017,10,5,Unaffiliated,1672
McPherson,2017,10,5,Democratic,2666
McPherson,2017,10,5,Libertarian,139
McPherson,2017,10,5,Republican,10008
McPherson,2017,10,5,Unaffiliated,4083
Meade,2017,10,5,Democratic,347
Meade,2017,10,5,Libertarian,17
Meade,2017,10,5,Republican,2189
Meade,2017,10,5,Unaffiliated,644
Miami,2017,10,5,Democratic,4450
Miami,2017,10,5,Libertarian,216
Miami,2017,10,5,Republican,10756
Miami,2017,10,5,Unaffiliated,7206
Mitchell,2017,10,5,Democratic,618
Mitchell,2017,10,5,Libertarian,14
Mitchell,2017,10,5,Republican,2584
Mitchell,2017,10,5,Unaffiliated,856
Montgomery,2017,10,5,Democratic,4193
Montgomery,2017,10,5,Libertarian,171
Montgomery,2017,10,5,Republican,10041
Montgomery,2017,10,5,Unaffiliated,4620
Morris,2017,10,5,Democratic,668
Morris,2017,10,5,Libertarian,31
Morris,2017,10,5,Republican,2125
Morris,2017,10,5,Unaffiliated,929
Morton,2017,10,5,Democratic,258
Morton,2017,10,5,Libertarian,12
Morton,2017,10,5,Republican,1351
Morton,2017,10,5,Unaffiliated,338
Nemaha,2017,10,5,Democratic,1442
Nemaha,2017,10,5,Libertarian,40
Nemaha,2017,10,5,Republican,3857
Nemaha,2017,10,5,Unaffiliated,1851
Neosho,2017,10,5,Democratic,2297
Neosho,2017,10,5,Libertarian,114
Neosho,2017,10,5,Republican,5258
Neosho,2017,10,5,Unaffiliated,3864
Ness,2017,10,5,Democratic,295
Ness,2017,10,5,Libertarian,6
Ness,2017,10,5,Republican,1334
Ness,2017,10,5,Unaffiliated,314
Norton,2017,10,5,Democratic,396
Norton,2017,10,5,Libertarian,15
Norton,2017,10,5,Republican,2196
Norton,2017,10,5,Unaffiliated,722
Osage,2017,10,5,Democratic,2229
Osage,2017,10,5,Libertarian,100
Osage,2017,10,5,Republican,5369
Osage,2017,10,5,Unaffiliated,3333
Osborne,2017,10,5,Democratic,445
Osborne,2017,10,5,Libertarian,15
Osborne,2017,10,5,Republican,1636
Osborne,2017,10,5,Unaffiliated,609
Ottawa,2017,10,5,Democratic,504
Ottawa,2017,10,5,Libertarian,38
Ottawa,2017,10,5,Republican,2678
Ottawa,2017,10,5,Unaffiliated,1042
Pawnee,2017,10,5,Democratic,719
Pawnee,2017,10,5,Libertarian,20
Pawnee,2017,10,5,Republican,2322
Pawnee,2017,10,5,Unaffiliated,791
Phillips,2017,10,5,Democratic,334
Phillips,2017,10,5,Libertarian,12
Phillips,2017,10,5,Republican,2730
Phillips,2017,10,5,Unaffiliated,546
Pottawatomie,2017,10,5,Democratic,2060
Pottawatomie,2017,10,5,Libertarian,109
Pottawatomie,2017,10,5,Republican,9076
Pottawatomie,2017,10,5,Unaffiliated,3507
Pratt,2017,10,5,Democratic,813
Pratt,2017,10,5,Libertarian,45
Pratt,2017,10,5,Republican,3454
Pratt,2017,10,5,Unaffiliated,814
Rawlins,2017,10,5,Democratic,234
Rawlins,2017,10,5,Libertarian,12
Rawlins,2017,10,5,Republican,1500
Rawlins,2017,10,5,Unaffiliated,354
Reno,2017,10,5,Democratic,9022
Reno,2017,10,5,Libertarian,353
Reno,2017,10,5,Republican,19443
Reno,2017,10,5,Unaffiliated,11947
Republic,2017,10,5,Democratic,465
Republic,2017,10,5,Libertarian,12
Republic,2017,10,5,Republican,2443
Republic,2017,10,5,Unaffiliated,628
Rice,2017,10,5,Democratic,871
Rice,2017,10,5,Libertarian,48
Rice,2017,10,5,Republican,3184
Rice,2017,10,5,Unaffiliated,1259
Riley,2017,10,5,Democratic,7956
Riley,2017,10,5,Libertarian,416
Riley,2017,10,5,Republican,14063
Riley,2017,10,5,Unaffiliated,10618
Rooks,2017,10,5,Democratic,378
Rooks,2017,10,5,Libertarian,11
Rooks,2017,10,5,Republican,2421
Rooks,2017,10,5,Unaffiliated,630
Rush,2017,10,5,Democratic,317
Rush,2017,10,5,Libertarian,14
Rush,2017,10,5,Republican,1390
Rush,2017,10,5,Unaffiliated,370
Russell,2017,10,5,Democratic,674
Russell,2017,10,5,Libertarian,26
Russell,2017,10,5,Republican,2947
Russell,2017,10,5,Unaffiliated,832
Saline,2017,10,5,Democratic,6744
Saline,2017,10,5,Libertarian,372
Saline,2017,10,5,Republican,16327
Saline,2017,10,5,Unaffiliated,12168
Scott,2017,10,5,Democratic,284
Scott,2017,10,5,Libertarian,17
Scott,2017,10,5,Republican,2260
Scott,2017,10,5,Unaffiliated,688
Sedgwick,2017,10,5,Democratic,69208
Sedgwick,2017,10,5,Libertarian,2502
Sedgwick,2017,10,5,Republican,113273
Sedgwick,2017,10,5,Unaffiliated,104461
Seward,2017,10,5,Democratic,2015
Seward,2017,10,5,Libertarian,108
Seward,2017,10,5,Republican,4541
Seward,2017,10,5,Unaffiliated,3170
Shawnee,2017,10,5,Democratic,33091
Shawnee,2017,10,5,Libertarian,902
Shawnee,2017,10,5,Republican,40658
Shawnee,2017,10,5,Unaffiliated,31044
Sheridan,2017,10,5,Democratic,282
Sheridan,2017,10,5,Libertarian,3
Sheridan,2017,10,5,Republican,1220
Sheridan,2017,10,5,Unaffiliated,326
Sherman,2017,10,5,Democratic,404
Sherman,2017,10,5,Libertarian,20
Sherman,2017,10,5,Republican,2338
Sherman,2017,10,5,Unaffiliated,730
Smith,2017,10,5,Democratic,354
Smith,2017,10,5,Libertarian,7
Smith,2017,10,5,Republican,1906
Smith,2017,10,5,Unaffiliated,371
Stafford,2017,10,5,Democratic,354
Stafford,2017,10,5,Libertarian,21
Stafford,2017,10,5,Republican,1775
Stafford,2017,10,5,Unaffiliated,476
Stanton,2017,10,5,Democratic,183
Stanton,2017,10,5,Libertarian,16
Stanton,2017,10,5,Republican,759
Stanton,2017,10,5,Unaffiliated,202
Stevens,2017,10,5,Democratic,293
Stevens,2017,10,5,Libertarian,19
Stevens,2017,10,5,Republican,2228
Stevens,2017,10,5,Unaffiliated,424
Sumner,2017,10,5,Democratic,3340
Sumner,2017,10,5,Libertarian,170
Sumner,2017,10,5,Republican,7803
Sumner,2017,10,5,Unaffiliated,5344
Thomas,2017,10,5,Democratic,550
Thomas,2017,10,5,Libertarian,26
Thomas,2017,10,5,Republican,3169
Thomas,2017,10,5,Unaffiliated,1069
Trego,2017,10,5,Democratic,374
Trego,2017,10,5,Libertarian,14
Trego,2017,10,5,Republican,1248
Trego,2017,10,5,Unaffiliated,488
Wabaunsee,2017,10,5,Democratic,772
Wabaunsee,2017,10,5,Libertarian,34
Wabaunsee,2017,10,5,Republican,2961
Wabaunsee,2017,10,5,Unaffiliated,1037
Wallace,2017,10,5,Democratic,64
Wallace,2017,10,5,Libertarian,1
Wallace,2017,10,5,Republican,855
Wallace,2017,10,5,Unaffiliated,125
Washington,2017,10,5,Democratic,296
Washington,2017,10,5,Libertarian,9
Washington,2017,10,5,Republican,2733
Washington,2017,10,5,Unaffiliated,338
Wichita,2017,10,5,Democratic,157
Wichita,2017,10,5,Libertarian,9
Wichita,2017,10,5,Republican,864
Wichita,2017,10,5,Unaffiliated,342
Wilson,2017,10,5,Democratic,692
Wilson,2017,10,5,Libertarian,48
Wilson,2017,10,5,Republican,3258
Wilson,2017,10,5,Unaffiliated,1050
Woodson,2017,10,5,Democratic,335
Woodson,2017,10,5,Libertarian,16
Woodson,2017,10,5,Republican,1322
Woodson,2017,10,5,Unaffiliated,495
Wyandotte,2017,10,5,Democratic,39077
Wyandotte,2017,10,5,Libertarian,607
Wyandotte,2017,10,5,Republican,13943
Wyandotte,2017,10,5,Unaffiliated,24820
db_logid,2017,10,5,desc_party,105
Allen,2017,11,2,Democratic,1554
Allen,2017,11,2,Libertarian,61
Allen,2017,11,2,Republican,4200
Allen,2017,11,2,Unaffiliated,2631
Anderson,2017,11,2,Democratic,1172
Anderson,2017,11,2,Libertarian,56
Anderson,2017,11,2,Republican,2212
Anderson,2017,11,2,Unaffiliated,1925
Atchison,2017,11,2,Democratic,3145
Atchison,2017,11,2,Libertarian,60
Atchison,2017,11,2,Republican,4149
Atchison,2017,11,2,Unaffiliated,3967
Barber,2017,11,2,Democratic,417
Barber,2017,11,2,Libertarian,13
Barber,2017,11,2,Republican,2072
Barber,2017,11,2,Unaffiliated,365
Barton,2017,11,2,Democratic,2915
Barton,2017,11,2,Libertarian,100
Barton,2017,11,2,Republican,9743
Barton,2017,11,2,Unaffiliated,4639
Bourbon,2017,11,2,Democratic,2809
Bourbon,2017,11,2,Libertarian,77
Bourbon,2017,11,2,Republican,4970
Bourbon,2017,11,2,Unaffiliated,3856
Brown,2017,11,2,Democratic,1074
Brown,2017,11,2,Libertarian,41
Brown,2017,11,2,Republican,3479
Brown,2017,11,2,Unaffiliated,1496
Butler,2017,11,2,Democratic,7140
Butler,2017,11,2,Libertarian,365
Butler,2017,11,2,Republican,21379
Butler,2017,11,2,Unaffiliated,12558
Chase,2017,11,2,Democratic,287
Chase,2017,11,2,Libertarian,10
Chase,2017,11,2,Republican,1198
Chase,2017,11,2,Unaffiliated,294
Chautauqua,2017,11,2,Democratic,259
Chautauqua,2017,11,2,Libertarian,13
Chautauqua,2017,11,2,Republican,1635
Chautauqua,2017,11,2,Unaffiliated,428
Cherokee,2017,11,2,Democratic,4255
Cherokee,2017,11,2,Libertarian,131
Cherokee,2017,11,2,Republican,6050
Cherokee,2017,11,2,Unaffiliated,5274
Cheyenne,2017,11,2,Democratic,218
Cheyenne,2017,11,2,Libertarian,9
Cheyenne,2017,11,2,Republican,1436
Cheyenne,2017,11,2,Unaffiliated,235
Clark,2017,11,2,Democratic,215
Clark,2017,11,2,Libertarian,8
Clark,2017,11,2,Republican,961
Clark,2017,11,2,Unaffiliated,279
Clay,2017,11,2,Democratic,576
Clay,2017,11,2,Libertarian,43
Clay,2017,11,2,Republican,3783
Clay,2017,11,2,Unaffiliated,1210
Cloud,2017,11,2,Democratic,986
Cloud,2017,11,2,Libertarian,46
Cloud,2017,11,2,Republican,3483
Cloud,2017,11,2,Unaffiliated,1388
Coffey,2017,11,2,Democratic,899
Coffey,2017,11,2,Libertarian,43
Coffey,2017,11,2,Republican,3662
Coffey,2017,11,2,Unaffiliated,1391
Comanche,2017,11,2,Democratic,153
Comanche,2017,11,2,Libertarian,4
Comanche,2017,11,2,Republican,825
Comanche,2017,11,2,Unaffiliated,124
Cowley,2017,11,2,Democratic,4552
Cowley,2017,11,2,Libertarian,128
Cowley,2017,11,2,Republican,9402
Cowley,2017,11,2,Unaffiliated,5151
Crawford,2017,11,2,Democratic,7899
Crawford,2017,11,2,Libertarian,205
Crawford,2017,11,2,Republican,8118
Crawford,2017,11,2,Unaffiliated,9065
Decatur,2017,11,2,Democratic,275
Decatur,2017,11,2,Libertarian,8
Decatur,2017,11,2,Republican,1451
Decatur,2017,11,2,Unaffiliated,385
Dickinson,2017,11,2,Democratic,1820
Dickinson,2017,11,2,Libertarian,109
Dickinson,2017,11,2,Republican,7295
Dickinson,2017,11,2,Unaffiliated,3358
Doniphan,2017,11,2,Democratic,722
Doniphan,2017,11,2,Libertarian,27
Doniphan,2017,11,2,Republican,2874
Doniphan,2017,11,2,Unaffiliated,1328
Douglas,2017,11,2,Democratic,27625
Douglas,2017,11,2,Libertarian,873
Douglas,2017,11,2,Republican,20329
Douglas,2017,11,2,Unaffiliated,25786
Edwards,2017,11,2,Democratic,290
Edwards,2017,11,2,Libertarian,11
Edwards,2017,11,2,Republican,1216
Edwards,2017,11,2,Unaffiliated,383
Elk,2017,11,2,Democratic,334
Elk,2017,11,2,Libertarian,7
Elk,2017,11,2,Republican,1142
Elk,2017,11,2,Unaffiliated,320
Ellis,2017,11,2,Democratic,4025
Ellis,2017,11,2,Libertarian,169
Ellis,2017,11,2,Republican,8363
Ellis,2017,11,2,Unaffiliated,4636
Ellsworth,2017,11,2,Democratic,818
Ellsworth,2017,11,2,Libertarian,19
Ellsworth,2017,11,2,Republican,2358
Ellsworth,2017,11,2,Unaffiliated,924
Finney,2017,11,2,Democratic,4141
Finney,2017,11,2,Libertarian,172
Finney,2017,11,2,Republican,8405
Finney,2017,11,2,Unaffiliated,6977
Ford,2017,11,2,Democratic,3402
Ford,2017,11,2,Libertarian,145
Ford,2017,11,2,Republican,6306
Ford,2017,11,2,Unaffiliated,5020
Franklin,2017,11,2,Democratic,3699
Franklin,2017,11,2,Libertarian,192
Franklin,2017,11,2,Republican,8944
Franklin,2017,11,2,Unaffiliated,5309
Geary,2017,11,2,Democratic,4458
Geary,2017,11,2,Libertarian,152
Geary,2017,11,2,Republican,5979
Geary,2017,11,2,Unaffiliated,5676
Gove,2017,11,2,Democratic,264
Gove,2017,11,2,Libertarian,3
Gove,2017,11,2,Republican,1255
Gove,2017,11,2,Unaffiliated,309
Graham,2017,11,2,Democratic,221
Graham,2017,11,2,Libertarian,13
Graham,2017,11,2,Republican,1285
Graham,2017,11,2,Unaffiliated,263
Grant,2017,11,2,Democratic,493
Grant,2017,11,2,Libertarian,31
Grant,2017,11,2,Republican,2235
Grant,2017,11,2,Unaffiliated,822
Gray,2017,11,2,Democratic,452
Gray,2017,11,2,Libertarian,30
Gray,2017,11,2,Republican,1845
Gray,2017,11,2,Unaffiliated,689
Greeley,2017,11,2,Democratic,51
Greeley,2017,11,2,Libertarian,1
Greeley,2017,11,2,Republican,718
Greeley,2017,11,2,Unaffiliated,91
Greenwood,2017,11,2,Democratic,593
Greenwood,2017,11,2,Libertarian,16
Greenwood,2017,11,2,Republican,2640
Greenwood,2017,11,2,Unaffiliated,1585
Hamilton,2017,11,2,Democratic,140
Hamilton,2017,11,2,Libertarian,9
Hamilton,2017,11,2,Republican,888
Hamilton,2017,11,2,Unaffiliated,256
Harper,2017,11,2,Democratic,645
Harper,2017,11,2,Libertarian,25
Harper,2017,11,2,Republican,2457
Harper,2017,11,2,Unaffiliated,947
Harvey,2017,11,2,Democratic,4270
Harvey,2017,11,2,Libertarian,166
Harvey,2017,11,2,Republican,10681
Harvey,2017,11,2,Unaffiliated,5882
Haskell,2017,11,2,Democratic,274
Haskell,2017,11,2,Libertarian,6
Haskell,2017,11,2,Republican,1506
Haskell,2017,11,2,Unaffiliated,570
Hodgeman,2017,11,2,Democratic,184
Hodgeman,2017,11,2,Libertarian,1
Hodgeman,2017,11,2,Republican,989
Hodgeman,2017,11,2,Unaffiliated,228
Jackson,2017,11,2,Democratic,1801
Jackson,2017,11,2,Libertarian,44
Jackson,2017,11,2,Republican,4055
Jackson,2017,11,2,Unaffiliated,2393
Jefferson,2017,11,2,Democratic,2837
Jefferson,2017,11,2,Libertarian,105
Jefferson,2017,11,2,Republican,6061
Jefferson,2017,11,2,Unaffiliated,4416
Jewell,2017,11,2,Democratic,231
Jewell,2017,11,2,Libertarian,14
Jewell,2017,11,2,Republican,1434
Jewell,2017,11,2,Unaffiliated,459
Johnson,2017,11,2,Democratic,96788
Johnson,2017,11,2,Libertarian,4173
Johnson,2017,11,2,Republican,178486
Johnson,2017,11,2,Unaffiliated,117702
Kearny,2017,11,2,Democratic,278
Kearny,2017,11,2,Libertarian,8
Kearny,2017,11,2,Republican,1344
Kearny,2017,11,2,Unaffiliated,487
Kingman,2017,11,2,Democratic,781
Kingman,2017,11,2,Libertarian,32
Kingman,2017,11,2,Republican,2795
Kingman,2017,11,2,Unaffiliated,1073
Kiowa,2017,11,2,Democratic,141
Kiowa,2017,11,2,Libertarian,10
Kiowa,2017,11,2,Republican,1029
Kiowa,2017,11,2,Unaffiliated,168
Labette,2017,11,2,Democratic,3056
Labette,2017,11,2,Libertarian,89
Labette,2017,11,2,Republican,5222
Labette,2017,11,2,Unaffiliated,4964
Lane,2017,11,2,Democratic,147
Lane,2017,11,2,Libertarian,8
Lane,2017,11,2,Republican,931
Lane,2017,11,2,Unaffiliated,218
Leavenworth,2017,11,2,Democratic,10714
Leavenworth,2017,11,2,Libertarian,370
Leavenworth,2017,11,2,Republican,17007
Leavenworth,2017,11,2,Unaffiliated,14909
Lincoln,2017,11,2,Democratic,252
Lincoln,2017,11,2,Libertarian,26
Lincoln,2017,11,2,Republican,1418
Lincoln,2017,11,2,Unaffiliated,411
Linn,2017,11,2,Democratic,1156
Linn,2017,11,2,Libertarian,62
Linn,2017,11,2,Republican,3775
Linn,2017,11,2,Unaffiliated,1816
Logan,2017,11,2,Democratic,204
Logan,2017,11,2,Libertarian,8
Logan,2017,11,2,Republican,1399
Logan,2017,11,2,Unaffiliated,295
Lyon,2017,11,2,Democratic,4767
Lyon,2017,11,2,Libertarian,178
Lyon,2017,11,2,Republican,7532
Lyon,2017,11,2,Unaffiliated,7009
Marion,2017,11,2,Democratic,1090
Marion,2017,11,2,Libertarian,36
Marion,2017,11,2,Republican,4811
Marion,2017,11,2,Unaffiliated,1921
Marshall,2017,11,2,Democratic,1446
Marshall,2017,11,2,Libertarian,32
Marshall,2017,11,2,Republican,3296
Marshall,2017,11,2,Unaffiliated,1678
McPherson,2017,11,2,Democratic,2667
McPherson,2017,11,2,Libertarian,140
McPherson,2017,11,2,Republican,10012
McPherson,2017,11,2,Unaffiliated,4115
Meade,2017,11,2,Democratic,347
