district_kr,year,month,day,desc_party,count
KR0065,2017,10,5,Democratic,2804
KR0065,2017,10,5,Libertarian,100
KR0065,2017,10,5,Republican,3448
KR0065,2017,10,5,Unaffiliated,3537
KR0066,2017,10,5,Democratic,3759
KR0066,2017,10,5,Libertarian,208
KR0066,2017,10,5,Republican,4683
KR0066,2017,10,5,Unaffiliated,4748
KR0067,2017,10,5,Democratic,3568
KR0067,2017,10,5,Libertarian,160
KR0067,2017,10,5,Republican,7334
KR0067,2017,10,5,Unaffiliated,4556
KR0068,2017,10,5,Democratic,2935
KR0068,2017,10,5,Libertarian,103
KR0068,2017,10,5,Republican,6514
KR0068,2017,10,5,Unaffiliated,3851
KR0069,2017,10,5,Democratic,2718
KR0069,2017,10,5,Libertarian,155
KR0069,2017,10,5,Republican,5291
KR0069,2017,10,5,Unaffiliated,5026
KR0070,2017,10,5,Democratic,1977
KR0070,2017,10,5,Libertarian,115
KR0070,2017,10,5,Republican,8660
KR0070,2017,10,5,Unaffiliated,3614
KR0071,2017,10,5,Democratic,2834
KR0071,2017,10,5,Libertarian,157
KR0071,2017,10,5,Republican,7441
KR0071,2017,10,5,Unaffiliated,4856
KR0072,2017,10,5,Democratic,3165
KR0072,2017,10,5,Libertarian,100
KR0072,2017,10,5,Republican,6618
KR0072,2017,10,5,Unaffiliated,3908
KR0073,2017,10,5,Democratic,1940
KR0073,2017,10,5,Libertarian,106
KR0073,2017,10,5,Republican,8053
KR0073,2017,10,5,Unaffiliated,3186
KR0074,2017,10,5,Democratic,2029
KR0074,2017,10,5,Libertarian,104
KR0074,2017,10,5,Republican,7937
KR0074,2017,10,5,Unaffiliated,3580
KR0075,2017,10,5,Democratic,2661
KR0075,2017,10,5,Libertarian,98
KR0075,2017,10,5,Republican,6522
KR0075,2017,10,5,Unaffiliated,3660
KR0076,2017,10,5,Democratic,2790
KR0076,2017,10,5,Libertarian,114
KR0076,2017,10,5,Republican,7547
KR0076,2017,10,5,Unaffiliated,4174
KR0077,2017,10,5,Democratic,2356
KR0077,2017,10,5,Libertarian,129
KR0077,2017,10,5,Republican,7478
KR0077,2017,10,5,Unaffiliated,4558
KR0078,2017,10,5,Democratic,3394
KR0078,2017,10,5,Libertarian,170
KR0078,2017,10,5,Republican,7226
KR0078,2017,10,5,Unaffiliated,4612
KR0079,2017,10,5,Democratic,2859
KR0079,2017,10,5,Libertarian,104
KR0079,2017,10,5,Republican,6451
KR0079,2017,10,5,Unaffiliated,3909
KR0080,2017,10,5,Democratic,3143
KR0080,2017,10,5,Libertarian,110
KR0080,2017,10,5,Republican,5742
KR0080,2017,10,5,Unaffiliated,3568
KR0081,2017,10,5,Democratic,2237
KR0081,2017,10,5,Libertarian,101
KR0081,2017,10,5,Republican,4464
KR0081,2017,10,5,Unaffiliated,4679
KR0082,2017,10,5,Democratic,2562
KR0082,2017,10,5,Libertarian,123
KR0082,2017,10,5,Republican,6914
KR0082,2017,10,5,Unaffiliated,5328
KR0083,2017,10,5,Democratic,3786
KR0083,2017,10,5,Libertarian,127
KR0083,2017,10,5,Republican,3382
KR0083,2017,10,5,Unaffiliated,4193
KR0084,2017,10,5,Democratic,5516
KR0084,2017,10,5,Libertarian,86
KR0084,2017,10,5,Republican,2324
KR0084,2017,10,5,Unaffiliated,4233
KR0085,2017,10,5,Democratic,3381
KR0085,2017,10,5,Libertarian,147
KR0085,2017,10,5,Republican,8193
KR0085,2017,10,5,Unaffiliated,5328
KR0086,2017,10,5,Democratic,3303
KR0086,2017,10,5,Libertarian,109
KR0086,2017,10,5,Republican,2676
KR0086,2017,10,5,Unaffiliated,4669
KR0087,2017,10,5,Democratic,3462
KR0087,2017,10,5,Libertarian,125
KR0087,2017,10,5,Republican,6993
KR0087,2017,10,5,Unaffiliated,4732
KR0088,2017,10,5,Democratic,3620
KR0088,2017,10,5,Libertarian,109
KR0088,2017,10,5,Republican,3571
KR0088,2017,10,5,Unaffiliated,5009
KR0089,2017,10,5,Democratic,5324
KR0089,2017,10,5,Libertarian,109
KR0089,2017,10,5,Republican,3559
KR0089,2017,10,5,Unaffiliated,4402
KR0090,2017,10,5,Democratic,2230
KR0090,2017,10,5,Libertarian,124
KR0090,2017,10,5,Republican,7703
KR0090,2017,10,5,Unaffiliated,4922
KR0091,2017,10,5,Democratic,2736
KR0091,2017,10,5,Libertarian,108
KR0091,2017,10,5,Republican,6869
KR0091,2017,10,5,Unaffiliated,5090
KR0092,2017,10,5,Democratic,3791
KR0092,2017,10,5,Libertarian,143
KR0092,2017,10,5,Republican,4186
KR0092,2017,10,5,Unaffiliated,4408
KR0093,2017,10,5,Democratic,2421
KR0093,2017,10,5,Libertarian,107
KR0093,2017,10,5,Republican,6574
KR0093,2017,10,5,Unaffiliated,5081
KR0094,2017,10,5,Democratic,2711
KR0094,2017,10,5,Libertarian,110
KR0094,2017,10,5,Republican,7737
KR0094,2017,10,5,Unaffiliated,4877
KR0095,2017,10,5,Democratic,2977
KR0095,2017,10,5,Libertarian,103
KR0095,2017,10,5,Republican,2970
KR0095,2017,10,5,Unaffiliated,4477
KR0096,2017,10,5,Democratic,3006
KR0096,2017,10,5,Libertarian,97
KR0096,2017,10,5,Republican,2989
KR0096,2017,10,5,Unaffiliated,4768
KR0097,2017,10,5,Democratic,2656
KR0097,2017,10,5,Libertarian,142
KR0097,2017,10,5,Republican,4638
KR0097,2017,10,5,Unaffiliated,5066
KR0098,2017,10,5,Democratic,2651
KR0098,2017,10,5,Libertarian,108
KR0098,2017,10,5,Republican,3472
KR0098,2017,10,5,Unaffiliated,4941
KR0099,2017,10,5,Democratic,2426
KR0099,2017,10,5,Libertarian,129
KR0099,2017,10,5,Republican,9241
KR0099,2017,10,5,Unaffiliated,5314
KR0100,2017,10,5,Democratic,2965
KR0100,2017,10,5,Libertarian,117
KR0100,2017,10,5,Republican,8001
KR0100,2017,10,5,Unaffiliated,5037
KR0101,2017,10,5,Democratic,2307
KR0101,2017,10,5,Libertarian,92
KR0101,2017,10,5,Republican,8744
KR0101,2017,10,5,Unaffiliated,4538
KR0102,2017,10,5,Democratic,3208
KR0102,2017,10,5,Libertarian,136
KR0102,2017,10,5,Republican,3972
KR0102,2017,10,5,Unaffiliated,4274
KR0103,2017,10,5,Democratic,2521
KR0103,2017,10,5,Libertarian,80
KR0103,2017,10,5,Republican,1371
KR0103,2017,10,5,Unaffiliated,3427
KR0104,2017,10,5,Democratic,3531
KR0104,2017,10,5,Libertarian,107
KR0104,2017,10,5,Republican,9076
KR0104,2017,10,5,Unaffiliated,4323
KR0105,2017,10,5,Democratic,3102
KR0105,2017,10,5,Libertarian,143
KR0105,2017,10,5,Republican,5113
KR0105,2017,10,5,Unaffiliated,4935
KR0106,2017,10,5,Democratic,2293
KR0106,2017,10,5,Libertarian,61
KR0106,2017,10,5,Republican,9019
KR0106,2017,10,5,Unaffiliated,2832
KR0107,2017,10,5,Democratic,2158
KR0107,2017,10,5,Libertarian,108
KR0107,2017,10,5,Republican,9172
KR0107,2017,10,5,Unaffiliated,3400
KR0108,2017,10,5,Democratic,2702
KR0108,2017,10,5,Libertarian,113
KR0108,2017,10,5,Republican,7803
KR0108,2017,10,5,Unaffiliated,3967
KR0109,2017,10,5,Democratic,2213
KR0109,2017,10,5,Libertarian,78
KR0109,2017,10,5,Republican,9807
KR0109,2017,10,5,Unaffiliated,2830
KR0110,2017,10,5,Democratic,1884
KR0110,2017,10,5,Libertarian,68
KR0110,2017,10,5,Republican,9451
KR0110,2017,10,5,Unaffiliated,2839
KR0111,2017,10,5,Democratic,3372
KR0111,2017,10,5,Libertarian,144
KR0111,2017,10,5,Republican,6961
KR0111,2017,10,5,Unaffiliated,3787
KR0112,2017,10,5,Democratic,2364
KR0112,2017,10,5,Libertarian,82
KR0112,2017,10,5,Republican,7471
KR0112,2017,10,5,Unaffiliated,3805
KR0113,2017,10,5,Democratic,1936
KR0113,2017,10,5,Libertarian,100
KR0113,2017,10,5,Republican,8151
KR0113,2017,10,5,Unaffiliated,2487
KR0114,2017,10,5,Democratic,2493
KR0114,2017,10,5,Libertarian,125
KR0114,2017,10,5,Republican,7662
KR0114,2017,10,5,Unaffiliated,3492
KR0115,2017,10,5,Democratic,1875
KR0115,2017,10,5,Libertarian,94
KR0115,2017,10,5,Republican,6712
KR0115,2017,10,5,Unaffiliated,2923
KR0116,2017,10,5,Democratic,2540
KR0116,2017,10,5,Libertarian,103
KR0116,2017,10,5,Republican,8433
KR0116,2017,10,5,Unaffiliated,3589
KR0117,2017,10,5,Democratic,2062
KR0117,2017,10,5,Libertarian,61
KR0117,2017,10,5,Republican,8859
KR0117,2017,10,5,Unaffiliated,2537
KR0118,2017,10,5,Democratic,1858
KR0118,2017,10,5,Libertarian,69
KR0118,2017,10,5,Republican,10271
KR0118,2017,10,5,Unaffiliated,2889
KR0119,2017,10,5,Democratic,2355
KR0119,2017,10,5,Libertarian,102
KR0119,2017,10,5,Republican,3855
KR0119,2017,10,5,Unaffiliated,3320
KR0120,2017,10,5,Democratic,1689
KR0120,2017,10,5,Libertarian,74
KR0120,2017,10,5,Republican,10206
KR0120,2017,10,5,Unaffiliated,2778
KR0121,2017,10,5,Democratic,3605
KR0121,2017,10,5,Libertarian,185
KR0121,2017,10,5,Republican,8513
KR0121,2017,10,5,Unaffiliated,5143
KR0122,2017,10,5,Democratic,1733
KR0122,2017,10,5,Libertarian,73
KR0122,2017,10,5,Republican,6457
KR0122,2017,10,5,Unaffiliated,3271
KR0123,2017,10,5,Democratic,2893
KR0123,2017,10,5,Libertarian,113
KR0123,2017,10,5,Republican,5043
KR0123,2017,10,5,Unaffiliated,4544
KR0124,2017,10,5,Democratic,1465
KR0124,2017,10,5,Libertarian,83
KR0124,2017,10,5,Republican,7877
KR0124,2017,10,5,Unaffiliated,2275
KR0125,2017,10,5,Democratic,2004
KR0125,2017,10,5,Libertarian,107
KR0125,2017,10,5,Republican,4445
KR0125,2017,10,5,Unaffiliated,3143
district_kr,2017,10,5,desc_party,105
,2017,11,2,Democratic,13
,2017,11,2,Libertarian,3
,2017,11,2,Republican,31
,2017,11,2,Unaffiliated,39
KR0001,2017,11,2,Democratic,4444
KR0001,2017,11,2,Libertarian,135
KR0001,2017,11,2,Republican,6321
KR0001,2017,11,2,Unaffiliated,5553
KR0002,2017,11,2,Democratic,4704
KR0002,2017,11,2,Libertarian,101
KR0002,2017,11,2,Republican,6116
KR0002,2017,11,2,Unaffiliated,5183
KR0003,2017,11,2,Democratic,4207
KR0003,2017,11,2,Libertarian,131
KR0003,2017,11,2,Republican,4612
KR0003,2017,11,2,Unaffiliated,5497
KR0004,2017,11,2,Democratic,3718
KR0004,2017,11,2,Libertarian,138
KR0004,2017,11,2,Republican,7905
KR0004,2017,11,2,Unaffiliated,5359
KR0005,2017,11,2,Democratic,3200
KR0005,2017,11,2,Libertarian,144
KR0005,2017,11,2,Republican,6575
KR0005,2017,11,2,Unaffiliated,4782
KR0006,2017,11,2,Democratic,3021
KR0006,2017,11,2,Libertarian,153
KR0006,2017,11,2,Republican,7989
KR0006,2017,11,2,Unaffiliated,4959
KR0007,2017,11,2,Democratic,3217
KR0007,2017,11,2,Libertarian,95
KR0007,2017,11,2,Republican,5675
KR0007,2017,11,2,Unaffiliated,4980
KR0008,2017,11,2,Democratic,3386
KR0008,2017,11,2,Libertarian,149
KR0008,2017,11,2,Republican,9711
KR0008,2017,11,2,Unaffiliated,5145
KR0009,2017,11,2,Democratic,2890
KR0009,2017,11,2,Libertarian,145
KR0009,2017,11,2,Republican,6924
KR0009,2017,11,2,Unaffiliated,4918
KR0010,2017,11,2,Democratic,5366
KR0010,2017,11,2,Libertarian,198
KR0010,2017,11,2,Republican,4640
KR0010,2017,11,2,Unaffiliated,5405
KR0011,2017,11,2,Democratic,2919
KR0011,2017,11,2,Libertarian,116
KR0011,2017,11,2,Republican,6163
KR0011,2017,11,2,Unaffiliated,3061
KR0012,2017,11,2,Democratic,2165
KR0012,2017,11,2,Libertarian,114
KR0012,2017,11,2,Republican,7994
KR0012,2017,11,2,Unaffiliated,3094
KR0013,2017,11,2,Democratic,1973
KR0013,2017,11,2,Libertarian,88
KR0013,2017,11,2,Republican,8500
KR0013,2017,11,2,Unaffiliated,3580
KR0014,2017,11,2,Democratic,3892
KR0014,2017,11,2,Libertarian,154
KR0014,2017,11,2,Republican,8426
KR0014,2017,11,2,Unaffiliated,5019
KR0015,2017,11,2,Democratic,3357
KR0015,2017,11,2,Libertarian,168
KR0015,2017,11,2,Republican,5054
KR0015,2017,11,2,Unaffiliated,4175
KR0016,2017,11,2,Democratic,4330
KR0016,2017,11,2,Libertarian,176
KR0016,2017,11,2,Republican,7424
KR0016,2017,11,2,Unaffiliated,4951
KR0017,2017,11,2,Democratic,4165
KR0017,2017,11,2,Libertarian,160
KR0017,2017,11,2,Republican,7580
KR0017,2017,11,2,Unaffiliated,4700
KR0018,2017,11,2,Democratic,4639
KR0018,2017,11,2,Libertarian,161
KR0018,2017,11,2,Republican,6496
KR0018,2017,11,2,Unaffiliated,5058
KR0019,2017,11,2,Democratic,4648
KR0019,2017,11,2,Libertarian,158
KR0019,2017,11,2,Republican,8587
KR0019,2017,11,2,Unaffiliated,4761
KR0020,2017,11,2,Democratic,4280
KR0020,2017,11,2,Libertarian,150
KR0020,2017,11,2,Republican,9961
KR0020,2017,11,2,Unaffiliated,4665
KR0021,2017,11,2,Democratic,5247
KR0021,2017,11,2,Libertarian,179
KR0021,2017,11,2,Republican,7346
KR0021,2017,11,2,Unaffiliated,5143
KR0022,2017,11,2,Democratic,4427
KR0022,2017,11,2,Libertarian,204
KR0022,2017,11,2,Republican,4660
KR0022,2017,11,2,Unaffiliated,4645
KR0023,2017,11,2,Democratic,4121
KR0023,2017,11,2,Libertarian,186
KR0023,2017,11,2,Republican,4948
KR0023,2017,11,2,Unaffiliated,4356
KR0024,2017,11,2,Democratic,5119
KR0024,2017,11,2,Libertarian,193
KR0024,2017,11,2,Republican,4784
KR0024,2017,11,2,Unaffiliated,5238
KR0025,2017,11,2,Democratic,5685
KR0025,2017,11,2,Libertarian,167
KR0025,2017,11,2,Republican,7084
KR0025,2017,11,2,Unaffiliated,5395
KR0026,2017,11,2,Democratic,3373
KR0026,2017,11,2,Libertarian,204
KR0026,2017,11,2,Republican,8187
KR0026,2017,11,2,Unaffiliated,5318
KR0027,2017,11,2,Democratic,3249
KR0027,2017,11,2,Libertarian,158
KR0027,2017,11,2,Republican,10650
KR0027,2017,11,2,Unaffiliated,5549
KR0028,2017,11,2,Democratic,3299
KR0028,2017,11,2,Libertarian,133
KR0028,2017,11,2,Republican,8878
KR0028,2017,11,2,Unaffiliated,4638
KR0029,2017,11,2,Democratic,4350
KR0029,2017,11,2,Libertarian,193
KR0029,2017,11,2,Republican,6871
KR0029,2017,11,2,Unaffiliated,4998
KR0030,2017,11,2,Democratic,4085
KR0030,2017,11,2,Libertarian,186
KR0030,2017,11,2,Republican,6596
KR0030,2017,11,2,Unaffiliated,4746
KR0031,2017,11,2,Democratic,4849
KR0031,2017,11,2,Libertarian,131
KR0031,2017,11,2,Republican,1724
KR0031,2017,11,2,Unaffiliated,3496
KR0032,2017,11,2,Democratic,2908
KR0032,2017,11,2,Libertarian,35
KR0032,2017,11,2,Republican,732
KR0032,2017,11,2,Unaffiliated,2267
KR0033,2017,11,2,Democratic,5287
KR0033,2017,11,2,Libertarian,141
KR0033,2017,11,2,Republican,3779
KR0033,2017,11,2,Unaffiliated,4720
KR0034,2017,11,2,Democratic,6700
KR0034,2017,11,2,Libertarian,64
KR0034,2017,11,2,Republican,913
KR0034,2017,11,2,Unaffiliated,3215
KR0035,2017,11,2,Democratic,7136
KR0035,2017,11,2,Libertarian,64
KR0035,2017,11,2,Republican,1030
KR0035,2017,11,2,Unaffiliated,3273
KR0036,2017,11,2,Democratic,7722
KR0036,2017,11,2,Libertarian,94
KR0036,2017,11,2,Republican,3861
KR0036,2017,11,2,Unaffiliated,4219
KR0037,2017,11,2,Democratic,4446
KR0037,2017,11,2,Libertarian,79
KR0037,2017,11,2,Republican,1915
KR0037,2017,11,2,Unaffiliated,3706
KR0038,2017,11,2,Democratic,3627
KR0038,2017,11,2,Libertarian,151
KR0038,2017,11,2,Republican,7476
KR0038,2017,11,2,Unaffiliated,5024
KR0039,2017,11,2,Democratic,3625
KR0039,2017,11,2,Libertarian,158
KR0039,2017,11,2,Republican,7850
KR0039,2017,11,2,Unaffiliated,5082
KR0040,2017,11,2,Democratic,3028
KR0040,2017,11,2,Libertarian,94
KR0040,2017,11,2,Republican,4682
KR0040,2017,11,2,Unaffiliated,4363
KR0041,2017,11,2,Democratic,2827
KR0041,2017,11,2,Libertarian,111
KR0041,2017,11,2,Republican,3206
KR0041,2017,11,2,Unaffiliated,3827
KR0042,2017,11,2,Democratic,3323
KR0042,2017,11,2,Libertarian,127
KR0042,2017,11,2,Republican,5824
KR0042,2017,11,2,Unaffiliated,4780
KR0043,2017,11,2,Democratic,3021
KR0043,2017,11,2,Libertarian,192
KR0043,2017,11,2,Republican,6452
KR0043,2017,11,2,Unaffiliated,4774
KR0044,2017,11,2,Democratic,6610
KR0044,2017,11,2,Libertarian,186
KR0044,2017,11,2,Republican,4706
KR0044,2017,11,2,Unaffiliated,5770
KR0045,2017,11,2,Democratic,6342
KR0045,2017,11,2,Libertarian,194
KR0045,2017,11,2,Republican,6420
KR0045,2017,11,2,Unaffiliated,6699
KR0046,2017,11,2,Democratic,8140
KR0046,2017,11,2,Libertarian,244
KR0046,2017,11,2,Republican,2543
KR0046,2017,11,2,Unaffiliated,6039
KR0047,2017,11,2,Democratic,3504
KR0047,2017,11,2,Libertarian,121
KR0047,2017,11,2,Republican,7052
KR0047,2017,11,2,Unaffiliated,5078
KR0048,2017,11,2,Democratic,3513
KR0048,2017,11,2,Libertarian,148
KR0048,2017,11,2,Republican,7787
KR0048,2017,11,2,Unaffiliated,4599
KR0049,2017,11,2,Democratic,3243
KR0049,2017,11,2,Libertarian,183
KR0049,2017,11,2,Republican,5901
KR0049,2017,11,2,Unaffiliated,4248
KR0050,2017,11,2,Democratic,3784
KR0050,2017,11,2,Libertarian,93
KR0050,2017,11,2,Republican,7046
KR0050,2017,11,2,Unaffiliated,4343
KR0051,2017,11,2,Democratic,2490
KR0051,2017,11,2,Libertarian,120
KR0051,2017,11,2,Republican,8923
KR0051,2017,11,2,Unaffiliated,4046
KR0052,2017,11,2,Democratic,3826
KR0052,2017,11,2,Libertarian,110
KR0052,2017,11,2,Republican,8336
KR0052,2017,11,2,Unaffiliated,4041
KR0053,2017,11,2,Democratic,4446
KR0053,2017,11,2,Libertarian,122
KR0053,2017,11,2,Republican,5554
KR0053,2017,11,2,Unaffiliated,4095
KR0054,2017,11,2,Democratic,3554
KR0054,2017,11,2,Libertarian,150
KR0054,2017,11,2,Republican,7004
KR0054,2017,11,2,Unaffiliated,4548
KR0055,2017,11,2,Democratic,4718
KR0055,2017,11,2,Libertarian,149
KR0055,2017,11,2,Republican,3880
KR0055,2017,11,2,Unaffiliated,3955
KR0056,2017,11,2,Democratic,4271
KR0056,2017,11,2,Libertarian,126
KR0056,2017,11,2,Republican,5380
KR0056,2017,11,2,Unaffiliated,4062
KR0057,2017,11,2,Democratic,4085
KR0057,2017,11,2,Libertarian,88
KR0057,2017,11,2,Republican,2427
KR0057,2017,11,2,Unaffiliated,3561
KR0058,2017,11,2,Democratic,4676
KR0058,2017,11,2,Libertarian,101
KR0058,2017,11,2,Republican,2006
KR0058,2017,11,2,Unaffiliated,3488
KR0059,2017,11,2,Democratic,3235
KR0059,2017,11,2,Libertarian,165
KR0059,2017,11,2,Republican,7834
KR0059,2017,11,2,Unaffiliated,4623
KR0060,2017,11,2,Democratic,3471
KR0060,2017,11,2,Libertarian,138
KR0060,2017,11,2,Republican,5136
KR0060,2017,11,2,Unaffiliated,4958
KR0061,2017,11,2,Democratic,2483
KR0061,2017,11,2,Libertarian,79
KR0061,2017,11,2,Republican,8167
KR0061,2017,11,2,Unaffiliated,3425
KR0062,2017,11,2,Democratic,2830
KR0062,2017,11,2,Libertarian,85
KR0062,2017,11,2,Republican,8128
KR0062,2017,11,2,Unaffiliated,3841
KR0063,2017,11,2,Democratic,3636
KR0063,2017,11,2,Libertarian,84
KR0063,2017,11,2,Republican,6447
KR0063,2017,11,2,Unaffiliated,4954
KR0064,2017,11,2,Democratic,1156
KR0064,2017,11,2,Libertarian,85
KR0064,2017,11,2,Republican,5601
KR0064,2017,11,2,Unaffiliated,2441
KR0065,2017,11,2,Democratic,2805
KR0065,2017,11,2,Libertarian,101
KR0065,2017,11,2,Republican,3455
KR0065,2017,11,2,Unaffiliated,3539
KR0066,2017,11,2,Democratic,3766
KR0066,2017,11,2,Libertarian,209
KR0066,2017,11,2,Republican,4695
KR0066,2017,11,2,Unaffiliated,4776
KR0067,2017,11,2,Democratic,3588
KR0067,2017,11,2,Libertarian,164
KR0067,2017,11,2,Republican,7340
KR0067,2017,11,2,Unaffiliated,4572
KR0068,2017,11,2,Democratic,2927
KR0068,2017,11,2,Libertarian,103
KR0068,2017,11,2,Republican,6511
KR0068,2017,11,2,Unaffiliated,3870
KR0069,2017,11,2,Democratic,2719
KR0069,2017,11,2,Libertarian,155
KR0069,2017,11,2,Republican,5285
KR0069,2017,11,2,Unaffiliated,5041
KR0070,2017,11,2,Democratic,1979
KR0070,2017,11,2,Libertarian,114
KR0070,2017,11,2,Republican,8652
KR0070,2017,11,2,Unaffiliated,3618
KR0071,2017,11,2,Democratic,2827
KR0071,2017,11,2,Libertarian,158
KR0071,2017,11,2,Republican,7446
KR0071,2017,11,2,Unaffiliated,4866
KR0072,2017,11,2,Democratic,3160
KR0072,2017,11,2,Libertarian,100
KR0072,2017,11,2,Republican,6610
KR0072,2017,11,2,Unaffiliated,3926
KR0073,2017,11,2,Democratic,1941
KR0073,2017,11,2,Libertarian,106
KR0073,2017,11,2,Republican,8058
KR0073,2017,11,2,Unaffiliated,3207
KR0074,2017,11,2,Democratic,2023
KR0074,2017,11,2,Libertarian,104
KR0074,2017,11,2,Republican,7947
KR0074,2017,11,2,Unaffiliated,3595
KR0075,2017,11,2,Democratic,2655
KR0075,2017,11,2,Libertarian,99
KR0075,2017,11,2,Republican,6527
KR0075,2017,11,2,Unaffiliated,3676
KR0076,2017,11,2,Democratic,2782
KR0076,2017,11,2,Libertarian,115
KR0076,2017,11,2,Republican,7541
KR0076,2017,11,2,Unaffiliated,4189
KR0077,2017,11,2,Democratic,2349
KR0077,2017,11,2,Libertarian,130
KR0077,2017,11,2,Republican,7480
KR0077,2017,11,2,Unaffiliated,4579
KR0078,2017,11,2,Democratic,3422
KR0078,2017,11,2,Libertarian,176
KR0078,2017,11,2,Republican,7226
KR0078,2017,11,2,Unaffiliated,4635
KR0079,2017,11,2,Democratic,2855
KR0079,2017,11,2,Libertarian,103
KR0079,2017,11,2,Republican,6445
KR0079,2017,11,2,Unaffiliated,3913
KR0080,2017,11,2,Democratic,3142
KR0080,2017,11,2,Libertarian,109
KR0080,2017,11,2,Republican,5747
KR0080,2017,11,2,Unaffiliated,3575
KR0081,2017,11,2,Democratic,2240
KR0081,2017,11,2,Libertarian,103
KR0081,2017,11,2,Republican,4482
KR0081,2017,11,2,Unaffiliated,4688
KR0082,2017,11,2,Democratic,2561
KR0082,2017,11,2,Libertarian,125
KR0082,2017,11,2,Republican,6910
KR0082,2017,11,2,Unaffiliated,5352
KR0083,2017,11,2,Democratic,3777
KR0083,2017,11,2,Libertarian,127
KR0083,2017,11,2,Republican,3386
KR0083,2017,11,2,Unaffiliated,4226
KR0084,2017,11,2,Democratic,5515
KR0084,2017,11,2,Libertarian,87
KR0084,2017,11,2,Republican,2332
KR0084,2017,11,2,Unaffiliated,4251
KR0085,2017,11,2,Democratic,3388
KR0085,2017,11,2,Libertarian,148
KR0085,2017,11,2,Republican,8202
KR0085,2017,11,2,Unaffiliated,5369
KR0086,2017,11,2,Democratic,3305
KR0086,2017,11,2,Libertarian,110
KR0086,2017,11,2,Republican,2682
KR0086,2017,11,2,Unaffiliated,4686
KR0087,2017,11,2,Democratic,3439
KR0087,2017,11,2,Libertarian,121
KR0087,2017,11,2,Republican,6948
KR0087,2017,11,2,Unaffiliated,4723
KR0088,2017,11,2,Democratic,3619
KR0088,2017,11,2,Libertarian,111
KR0088,2017,11,2,Republican,3565
KR0088,2017,11,2,Unaffiliated,4995
KR0089,2017,11,2,Democratic,5328
KR0089,2017,11,2,Libertarian,109
KR0089,2017,11,2,Republican,3570
KR0089,2017,11,2,Unaffiliated,4421
KR0090,2017,11,2,Democratic,2228
KR0090,2017,11,2,Libertarian,125
KR0090,2017,11,2,Republican,7686
KR0090,2017,11,2,Unaffiliated,4929
KR0091,2017,11,2,Democratic,2737
KR0091,2017,11,2,Libertarian,107
KR0091,2017,11,2,Republican,6897
KR0091,2017,11,2,Unaffiliated,5124
KR0092,2017,11,2,Democratic,3795
KR0092,2017,11,2,Libertarian,143
KR0092,2017,11,2,Republican,4186
KR0092,2017,11,2,Unaffiliated,4417
KR0093,2017,11,2,Democratic,2419
KR0093,2017,11,2,Libertarian,108
KR0093,2017,11,2,Republican,6583
KR0093,2017,11,2,Unaffiliated,5100
KR0094,2017,11,2,Democratic,2711
KR0094,2017,11,2,Libertarian,111
KR0094,2017,11,2,Republican,7735
KR0094,2017,11,2,Unaffiliated,4891
KR0095,2017,11,2,Democratic,2969
KR0095,2017,11,2,Libertarian,100
KR0095,2017,11,2,Republican,2947
KR0095,2017,11,2,Unaffiliated,4465
KR0096,2017,11,2,Democratic,3007
KR0096,2017,11,2,Libertarian,98
KR0096,2017,11,2,Republican,2987
KR0096,2017,11,2,Unaffiliated,4788
KR0097,2017,11,2,Democratic,2657
KR0097,2017,11,2,Libertarian,146
KR0097,2017,11,2,Republican,4641
KR0097,2017,11,2,Unaffiliated,5086
KR0098,2017,11,2,Democratic,2655
KR0098,2017,11,2,Libertarian,109
KR0098,2017,11,2,Republican,3481
KR0098,2017,11,2,Unaffiliated,4947
KR0099,2017,11,2,Democratic,2431
KR0099,2017,11,2,Libertarian,130
KR0099,2017,11,2,Republican,9232
KR0099,2017,11,2,Unaffiliated,5331
KR0100,2017,11,2,Democratic,2958
KR0100,2017,11,2,Libertarian,117
KR0100,2017,11,2,Republican,7949
KR0100,2017,11,2,Unaffiliated,5011
KR0101,2017,11,2,Democratic,2304
KR0101,2017,11,2,Libertarian,91
KR0101,2017,11,2,Republican,8764
KR0101,2017,11,2,Unaffiliated,4563
KR0102,2017,11,2,Democratic,3203
KR0102,2017,11,2,Libertarian,137
KR0102,2017,11,2,Republican,3970
KR0102,2017,11,2,Unaffiliated,4278
KR0103,2017,11,2,Democratic,2521
KR0103,2017,11,2,Libertarian,77
KR0103,2017,11,2,Republican,1376
KR0103,2017,11,2,Unaffiliated,3437
KR0104,2017,11,2,Democratic,3527
KR0104,2017,11,2,Libertarian,105
KR0104,2017,11,2,Republican,9062
KR0104,2017,11,2,Unaffiliated,4331
KR0105,2017,11,2,Democratic,3088
KR0105,2017,11,2,Libertarian,142
KR0105,2017,11,2,Republican,5096
KR0105,2017,11,2,Unaffiliated,4928
KR0106,2017,11,2,Democratic,2288
KR0106,2017,11,2,Libertarian,61
KR0106,2017,11,2,Republican,9010
KR0106,2017,11,2,Unaffiliated,2847
KR0107,2017,11,2,Democratic,2150
KR0107,2017,11,2,Libertarian,107
KR0107,2017,11,2,Republican,9177
KR0107,2017,11,2,Unaffiliated,3407
KR0108,2017,11,2,Democratic,2700
KR0108,2017,11,2,Libertarian,114
KR0108,2017,11,2,Republican,7792
KR0108,2017,11,2,Unaffiliated,3970
KR0109,2017,11,2,Democratic,2206
KR0109,2017,11,2,Libertarian,78
